"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_annotation"
"21","PI4KAP1",50.0052547697092,1.51271833783105,0.202681569770519,7.46352191540546,8.42398582594243e-14,7.33474722546408e-13,"phosphatidylinositol 4-kinase alpha pseudogene 1"
"22","LOC155060",80.3963231223183,2.24119482286043,0.211475642087002,10.5978863605407,3.04790754149579e-26,8.18298145324408e-25,"AI894139 pseudogene"
"23","LOC728743",208.464931869388,1.02844795383871,0.173198657445677,5.93796723950521,2.88577687270898e-09,1.46939046885896e-08,"zinc finger protein pseudogene"
"24","RPL23",9628.61517355202,-1.29303704839553,0.10956884312807,-11.8011380925521,3.85067940122251e-32,1.65350687285136e-30,"ribosomal protein L23"
"25","COPS4",724.80379124452,-1.13805797830182,0.169073142388553,-6.7311576648076,1.68318454105702e-11,1.12194212315229e-10,"COP9 signalosome subunit 4"
"26","SH3BP5-AS1",223.319586457202,1.50707314331382,0.162999816633206,9.24585790611743,2.33361053283237e-20,3.9267067465834e-19,"SH3BP5 antisense RNA 1"
"27","CALML3",111.665997005901,-1.36577455347534,0.223154521719108,-6.12030866752719,9.33942646603992e-10,5.05047983520417e-09,"calmodulin like 3"
"28","DTX2P1-UPK3BP1-PMS2P11",450.814980037526,1.29122351068294,0.10623460211666,12.1544533038774,5.43239687113381e-34,2.72014585197845e-32,"DTX2P1-UPK3BP1-PMS2P11 readthrough, transcribed pseudogene"
"29","RPL32P3",296.516790861591,1.12248979862491,0.134371522946392,8.35362861127006,6.61972613321338e-17,8.09071426298402e-16,"ribosomal protein L32 pseudogene 3"
"30","PCNA",1275.42814782801,-1.02860380887975,0.110168877089656,-9.33660972184249,9.94681171797391e-21,1.7342206309735e-19,"proliferating cell nuclear antigen"
"31","GNRH1",23.3496401086109,1.3716237373988,0.384693319692205,3.56549923584908,0.000363164220148184,0.00085703676284481,"gonadotropin releasing hormone 1"
"32","HSPA6",223.674940125948,2.65444008690331,0.201556473581292,13.1697089145227,1.31102150453326e-39,9.58171322833373e-38,"heat shock protein family A (Hsp70) member 6"
"33","KIF18A",100.903281763379,-1.74272256918732,0.245265019477849,-7.10546727330886,1.19916119694695e-12,9.17180849948164e-12,"kinesin family member 18A"
"34","ANKRD23",121.268532175256,1.33811129735071,0.181842050471852,7.35864611006375,1.85784833465118e-13,1.56422668412258e-12,"ankyrin repeat domain 23"
"35","CHRM4",81.1631443919453,-2.44020712616196,0.257496085218562,-9.47667660302762,2.62510639808196e-21,4.82080135617311e-20,"cholinergic receptor muscarinic 4"
"36","TREM1",13.8798601041807,1.8025086725877,0.464316590716476,3.88206820222876,0.000103571817882689,0.000270685890659272,"triggering receptor expressed on myeloid cells 1"
"37","KAZALD1",95.6700291770143,1.08513179509345,0.222081407528214,4.8861892905447,1.02806362196859e-06,3.68427654123512e-06,"Kazal type serine peptidase inhibitor domain 1"
"38","RNASEH2A",432.329744225267,-1.07081092524082,0.125564232716887,-8.52799321965518,1.48908266906973e-17,1.94481185055127e-16,"ribonuclease H2 subunit A"
"39","AQP1",57.1894176153827,1.8125445476927,0.207448544937037,8.73732109445659,2.3870329444885e-18,3.34392582184832e-17,"aquaporin 1 (Colton blood group)"
"40","COL1A2",26.3276873035788,1.21954623424593,0.307053655071977,3.97176914881557,7.13408371042452e-05,0.000191357414964881,"collagen type I alpha 2 chain"
"41","CHAC2",29.6837000239657,-1.69851197053897,0.313739154862537,-5.41377110320567,6.17110446221441e-08,2.6280768885434e-07,"ChaC cation transport regulator homolog 2"
"42","TRIM69",15.3356442838489,4.11910367013928,0.849328781737315,4.84983407922853,1.23564790880597e-06,4.38368739601157e-06,"tripartite motif containing 69"
"43","GEM",29.4686600322528,-1.30892958972197,0.317650798977684,-4.1206557450338,3.77795575855764e-05,0.000106260053998227,"GTP binding protein overexpressed in skeletal muscle"
"44","RASAL2-AS1",17.1826467450678,-1.01707842248463,0.376532109415193,-2.70117314580235,0.00690953574243915,0.0127649548996345,"RASAL2 antisense RNA 1"
"45","CDKN1C",304.762445501241,1.02992926692928,0.110782019798495,9.29689916109723,1.44601256625865e-20,2.47051332306127e-19,"cyclin dependent kinase inhibitor 1C"
"46","SNORA12",111.465719269131,-1.85261461499143,0.261749091035708,-7.07782635523536,1.46433044878396e-12,1.10596690628146e-11,"small nucleolar RNA, H/ACA box 12"
"47","ANO7",44.1934666375252,1.63803822502371,0.21882253835447,7.48569245810619,7.1170878702406e-14,6.23812105210489e-13,"anoctamin 7"
"48","TYMP",3601.25352237083,2.39796190348518,0.145601172433913,16.4693859493034,6.08852530099303e-61,1.51908706259776e-58,"thymidine phosphorylase"
"49","HIST1H4E",2541.28109639283,-1.37220291463123,0.135898100789632,-10.0972927999588,5.67882295234036e-24,1.29008236959682e-22,"histone cluster 1 H4 family member e"
"50","IL18BP",62.1679201120673,1.19368112213188,0.273571356771972,4.36332639577775,1.2809960133483e-05,3.88703990546514e-05,"interleukin 18 binding protein"
"51","TGM2",7808.99506910697,1.2333465285354,0.186636431396883,6.60828392026358,3.88800496724638e-11,2.4807460265001e-10,"transglutaminase 2"
"52","RNF150",20.3818970860408,1.14836272069281,0.408463581298138,2.81142009538084,0.00493233401036758,0.00938044492890382,"ring finger protein 150"
"53","FADS3",48.1657170780856,1.1673063306554,0.244025281232742,4.78354670777763,1.72228846959054e-06,5.96677913417399e-06,"fatty acid desaturase 3"
"54","NBPF25P",128.096709333899,1.35468640486474,0.187663048752038,7.21871681118594,5.2480413875482e-13,4.20511666219324e-12,"NBPF member 25, pseudogene"
"55","EXOC3L4",22.0603664126752,3.02308690866219,0.412153724679054,7.33485281739545,2.21965282159019e-13,1.85346774271389e-12,"exocyst complex component 3 like 4"
"56","POU5F1B",12.7669194725363,1.88310909525556,0.445671927135873,4.22532580716364,2.38595325920656e-05,6.94694378914798e-05,"POU class 5 homeobox 1B"
"57","MGC27382",12.3086321744712,-1.19371006073123,0.487826558917765,-2.4469968658112,0.0144052091699403,0.024854868474807,"uncharacterized MGC27382"
"58","SLC4A4",1999.8777550346,-2.11541618347046,0.115541399461542,-18.3087291077392,7.04959821777394e-75,3.5177495106692e-72,"solute carrier family 4 member 4"
"59","E2F7",1134.57310105862,-1.79615230451751,0.108013245595573,-16.6290004028092,4.29703319562025e-62,1.17325221460039e-59,"E2F transcription factor 7"
"60","ASB2",29.6932039692082,1.51893164580894,0.33224624035579,4.57170454113303,4.83772746480215e-06,1.56950327749038e-05,"ankyrin repeat and SOCS box containing 2"
"61","FLRT2",55.5582612003724,-1.46185881998922,0.247109374635179,-5.91583715570258,3.30191776884393e-09,1.67070112003288e-08,"fibronectin leucine rich transmembrane protein 2"
"62","IFNE",47.889414177749,1.52973385626841,0.247256336027501,6.1868337970448,6.13846241833928e-10,3.39303627409426e-09,"interferon epsilon"
"63","STAT1",16384.8087476147,1.78192518139148,0.136453999184411,13.0587977783142,5.66147853745478e-39,3.9199643978712e-37,"signal transducer and activator of transcription 1"
"64","FLJ31356",9.33857628998252,1.29157413018424,0.511885833587955,2.52316834230639,0.0116302710141724,0.0204796363891565,"uncharacterized protein FLJ31356"
"65","CPNE7",18.3639020167014,1.15525864093646,0.364958723624826,3.16545013491458,0.00154843199997531,0.00324321312369991,"copine 7"
"66","CTRL",14.3924719528214,2.08062673966948,0.56589887764808,3.6766758547335,0.000236292981940784,0.000576529378125964,"chymotrypsin like"
"67","HOXB-AS1",47.7418838932686,1.87510196854,0.222270708621615,8.4361181919481,3.2805105659473e-17,4.14967381117337e-16,"HOXB cluster antisense RNA 1"
"68","PCAT1",19.6356962104113,1.67685534787147,0.409299541189666,4.09689036786492,4.18737087328465e-05,0.000116934472997495,"prostate cancer associated transcript 1"
"69","BUB1",520.28596368827,-2.22725094489667,0.145297561724933,-15.3288941566214,4.90261910458553e-53,7.54742564494225e-51,"BUB1 mitotic checkpoint serine/threonine kinase"
"70","PKDCC",34.6533135038203,2.11856085210228,0.255416612904028,8.29453036752281,1.0901502747152e-16,1.29946990324577e-15,"protein kinase domain containing, cytoplasmic"
"71","CRYBB3",13.8333005797538,2.00059428780607,0.429446110819935,4.6585455948975,3.18451278568586e-06,1.06206693988615e-05,"crystallin beta B3"
"72","FOXN1",25.0382107498008,-1.24359728352261,0.389890653892483,-3.18960526780298,0.00142467241971921,0.00300487313595054,"forkhead box N1"
"73","SLC7A5P2",132.259375995053,1.27297440191045,0.141093168162257,9.02222565763446,1.84306098418533e-19,2.87092954813195e-18,"solute carrier family 7 member 5 pseudogene 2"
"74","SLIT1",65.5672045199443,1.3601406651231,0.217270988299526,6.26011174233732,3.84701715311831e-10,2.1729190172824e-09,"slit guidance ligand 1"
"75","RPL26",7272.88732876264,-1.49192680307311,0.11411938830595,-13.0733859094417,4.67379533433557e-39,3.28322778073641e-37,"ribosomal protein L26"
"76","FLJ42393",21.1503478791456,1.32894735852544,0.327435684722739,4.05865157809769,4.93568915435069e-05,0.000136410156135617,"uncharacterized LOC401105"
"77","ERVK13-1",553.820812023894,1.25647159120334,0.111401366633697,11.2787807651839,1.6704503585997e-29,5.71467781070834e-28,"endogenous retrovirus group K13 member 1"
"78","SLC4A9",9.35484563434032,1.93987959040701,0.562383816966164,3.44938729011067,0.000561860229693456,0.00128099155974862,"solute carrier family 4 member 9"
"79","FN1",2485.51805082772,-2.877232755021,0.229014325853891,-12.5635492203079,3.34962939285567e-36,1.87877856372149e-34,"fibronectin 1"
"80","KIT",312.002055727432,-1.14149909208963,0.118920411418644,-9.59884916703773,8.08419847190783e-22,1.56398978725907e-20,"KIT proto-oncogene, receptor tyrosine kinase"
"81","HLA-DRB6",35.5749128379742,2.07414284054254,0.255748017443879,8.11010330118271,5.05767455524494e-16,5.67361306115888e-15,"major histocompatibility complex, class II, DR beta 6 (pseudogene)"
"82","HOTAIRM1",87.783945572021,1.22363495582202,0.163675294151898,7.47599057122473,7.66244507813782e-14,6.69180704440147e-13,"HOXA transcript antisense RNA, myeloid-specific 1"
"83","ZFP36",2355.19181417547,1.04355296839369,0.110758491570242,9.42187775943015,4.43091893450058e-21,8.02500974983202e-20,"ZFP36 ring finger protein"
"84","CSRP2",153.266229921469,-1.40244181359534,0.182408155189453,-7.68848197679943,1.48890987292449e-14,1.41656901848063e-13,"cysteine and glycine rich protein 2"
"85","HMGN2P46",29.4538019629135,1.88780422131,0.329742523333293,5.7250857494102,1.03381509917366e-08,4.87307436486712e-08,"high mobility group nucleosomal binding domain 2 pseudogene 46"
"86","HIST1H2AI",456.942214549634,-2.18721060691104,0.145402814773231,-15.0424227366038,3.87118820420469e-51,5.33523471457581e-49,"histone cluster 1 H2A family member i"
"87","MUC3A",28.8932519061667,1.41851215996199,0.316395596305886,4.48334988389218,7.34803001429512e-06,2.32221884134357e-05,"mucin 3A, cell surface associated"
"88","GPRASP1",83.0378561230851,1.08385136340828,0.178363937827366,6.07662836227195,1.22735762693336e-09,6.54183875482603e-09,"G protein-coupled receptor associated sorting protein 1"
"89","ITGAE",165.187212799043,-1.18386286512791,0.183356316206871,-6.45662440006827,1.07064178092535e-10,6.53172732368075e-10,"integrin subunit alpha E"
"90","SNORA68",971.481989851217,-1.90048131742912,0.325435349866323,-5.83981217224794,5.22597067539134e-09,2.56878470256753e-08,"small nucleolar RNA, H/ACA box 68"
"91","FABP5",862.002416937551,-2.54399703813118,0.116383560997293,-21.8587317343758,6.42032959473863e-106,5.46521115090957e-103,"fatty acid binding protein 5"
"92","CYP1B1-AS1",8.25693989347215,1.44966231922434,0.529215573614864,2.73926617337102,0.00615764986047726,0.0114769900993002,"CYP1B1 antisense RNA 1"
"93","CDCA7",71.991029298031,-1.62227970327425,0.243723594688963,-6.65622754064735,2.80945201580813e-11,1.82557611678309e-10,"cell division cycle associated 7"
"94","PFKFB4",343.235213959426,1.86392213726922,0.131211972290643,14.2054273305222,8.47838857017242e-46,8.82667345316295e-44,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4"
"95","LINC00643",52.975607033907,-1.608396874715,0.334851695083595,-4.80331113245065,1.56063094379023e-06,5.44190129821409e-06,"long intergenic non-protein coding RNA 643"
"96","SNORA38B",8.24210448551867,-1.52275682545483,0.587121565831874,-2.59359715955465,0.00949776989742365,0.0170502702128294,"small nucleolar RNA, H/ACA box 38B"
"97","UHRF1",256.070025407205,-1.03832444716162,0.121263309455258,-8.56256069396426,1.10387895731497e-17,1.45484812306967e-16,"ubiquitin like with PHD and ring finger domains 1"
"98","PRODH",714.090078337403,1.99649623596748,0.0855364925804188,23.3408709632375,1.70618178917876e-120,2.05751305593382e-117,"proline dehydrogenase 1"
"99","DLEU2L",18.4886105123156,1.52868298250294,0.365267899180553,4.18510081486056,2.85039567206175e-05,8.19552469111973e-05,"deleted in lymphocytic leukemia 2 like"
"100","IL4I1",29.498842717701,3.88991423332465,0.55875723139601,6.96172508337121,3.36130972415303e-12,2.43694955001095e-11,"interleukin 4 induced 1"
"101","SPATA25",12.0925238446934,1.62654045168203,0.418351318059896,3.8879773565077,0.000101083054001224,0.000264659467062008,"spermatogenesis associated 25"
"102","SNORA4",23.8902131396916,-1.34819481879908,0.344070884855496,-3.91836356443034,8.91521683305389e-05,0.000235429007608944,"small nucleolar RNA, H/ACA box 4"
"103","FAM111B",550.793052928821,-4.33239750529539,0.252249940771621,-17.1750189198966,4.0851956095036e-66,1.40754442059825e-63,"family with sequence similarity 111 member B"
"104","ABRACL",601.600986996161,-1.01255568599513,0.120110383984007,-8.43020938247893,3.45047273329836e-17,4.34189486291831e-16,"ABRA C-terminal like"
"105","CACNA2D4",15.3980408830925,1.13040592199349,0.376822206577231,2.99983892207746,0.00270122415414752,0.00539536435261128,"calcium voltage-gated channel auxiliary subunit alpha2delta 4"
"106","HMCN2",104.936526941445,2.64379520967702,0.184504305425974,14.3291789509906,1.43810730845858e-46,1.56472562862437e-44,"hemicentin 2"
"107","EDN2",4280.37673680347,-2.28435168761024,0.664876265217669,-3.43575460144059,0.000590905948030737,0.00134217547856738,"endothelin 2"
"108","HIST1H2BC",1647.79179453301,-1.60402805433033,0.144343639149493,-11.1125648749169,1.08983425517827e-28,3.52818601939256e-27,"histone cluster 1 H2B family member c"
"109","KRT24",23.9745583746356,-1.4968308145804,0.471661930451843,-3.1735247598772,0.00150600056051545,0.00316212044562087,"keratin 24"
"110","KIAA0895L",252.150607399132,1.00563292360603,0.119187343998342,8.43741365375189,3.24436632037681e-17,4.10754374647181e-16,"KIAA0895 like"
"111","VEGFB",580.340703743579,1.06704682264303,0.0980370944070956,10.8841130910322,1.37227892780263e-27,4.15444526448365e-26,"vascular endothelial growth factor B"
"112","SLC6A20",374.886532841314,2.98532207217952,0.115148413085929,25.9258637802653,3.40373273693971e-148,2.46277082181272e-144,"solute carrier family 6 member 20"
"113","ZWINT",336.097165703462,-1.73513004611388,0.150652190648542,-11.5174564581128,1.07744714799481e-30,4.11391495478441e-29,"ZW10 interacting kinetochore protein"
"114","DDX11-AS1",8.6529219618919,1.13582240978053,0.489428848121448,2.32070997477999,0.0203025020170819,0.0338398418209159,"DDX11 antisense RNA 1"
"115","KCNQ1OT1",835.613449569125,1.28042177544603,0.121467943162895,10.5412320494215,5.57635101090632e-26,1.46986111983289e-24,"KCNQ1 opposite strand/antisense transcript 1"
"116","XRCC2",33.8093990051945,-1.26651419546668,0.282553522208493,-4.48238686096481,7.38127777646834e-06,2.33168458204046e-05,"X-ray repair cross complementing 2"
"117","MYH14",4850.24524626552,1.0869311988386,0.105566484879673,10.2961768602744,7.33174931188706e-25,1.73930728348062e-23,"myosin heavy chain 14"
"118","MIR200A",19.4684584985936,2.63583254183871,0.409300948015375,6.43983981620218,1.19599657192854e-10,7.24759899178305e-10,"microRNA 200a"
"119","CCL20",140.080852762429,1.36510739523173,0.428525842895055,3.18558942912119,0.00144459448382813,0.00304378665921328,"C-C motif chemokine ligand 20"
"120","SNORA23",107.682969379283,-2.09770659912649,0.363866306174701,-5.76504766593951,8.1634765728242e-09,3.8988009731135e-08,"small nucleolar RNA, H/ACA box 23"
"121","HIST1H2BG",924.93968317105,-1.64051001106828,0.148131722658879,-11.0746704461548,1.66491559165717e-28,5.30682676803323e-27,"histone cluster 1 H2B family member g"
"122","AFF2",56.1897387508602,-1.68843649310664,0.231827618800446,-7.28315505220291,3.26102056846888e-13,2.6706411231643e-12,"AF4/FMR2 family member 2"
"123","SNORD17",4902.78924396675,-1.1199136891251,0.262626921111449,-4.26427604750333,2.00551379472869e-05,5.90954797872508e-05,"small nucleolar RNA, C/D box 17"
"124","SCNN1D",32.9303397189523,2.49364199726869,0.291736696217363,8.54757742032822,1.25698971967971e-17,1.64912948626338e-16,"sodium channel epithelial 1 delta subunit"
"125","EME1",57.1960798131176,-1.5248047888836,0.257953274633739,-5.91116662910609,3.39693182787184e-09,1.71577663110413e-08,"essential meiotic structure-specific endonuclease 1"
"126","DTL",214.739860630356,-2.21550917677268,0.145582313705342,-15.2182577703557,2.67561857221802e-52,3.8718876358567e-50,"denticleless E3 ubiquitin protein ligase homolog"
"127","UCA1",254.530647438966,1.76434147226114,0.17735985025791,9.94780650578754,2.57802800390822e-23,5.60159808476814e-22,"urothelial cancer associated 1"
"128","HIST4H4",828.046225668157,-1.13779093284567,0.145168589123384,-7.83772122961548,4.58796165993309e-15,4.6558480491509e-14,"histone cluster 4 H4"
"129","BTBD16",35.4667697556634,1.31122919796316,0.259893192285895,5.0452618109394,4.52900779101812e-07,1.7156877419849e-06,"BTB domain containing 16"
"130","DRICH1",15.2454025120017,1.28403474540165,0.362053134403374,3.54653674665076,0.000390330301559292,0.000914284807160699,"aspartate rich 1"
"131","CDH13",256.118330268632,-1.20958793325164,0.144910740843464,-8.34712407245413,6.99452295576679e-17,8.5128462315308e-16,"cadherin 13"
"132","ANO1",106.146205298195,-1.27121929556297,0.207862538122472,-6.11567292040846,9.61503565942477e-10,5.19176048610209e-09,"anoctamin 1"
"133","LMNB1",364.962118635249,-1.34131963086126,0.102946240931699,-13.0293211167485,8.33459040163849e-39,5.63597465897713e-37,"lamin B1"
"134","RNF207",470.325876127265,1.95678660579098,0.148848632179404,13.1461510740154,1.79059739813863e-39,1.28914104221215e-37,"ring finger protein 207"
"135","MST1P2",32.0845933020237,2.48193830408863,0.281918559524031,8.80374214552933,1.32328222799475e-18,1.89221513056443e-17,"macrophage stimulating 1 pseudogene 2"
"136","SLC26A8",15.8698579259523,-1.05913085502182,0.45702547257039,-2.31744381569169,0.0204795678769771,0.0340839363712174,"solute carrier family 26 member 8"
"137","COL4A2",166.946810126562,-2.11639776679188,0.181033772803043,-11.6906239870194,1.42336980797177e-31,5.78583834021334e-30,"collagen type IV alpha 2 chain"
"138","RPS12",9451.62220564696,-1.31189363878257,0.112325283605014,-11.6794153255449,1.62408773683016e-31,6.56485297197466e-30,"ribosomal protein S12"
"139","LAMA1",45.0371781481688,1.27303278820793,0.225336913782608,5.64946402628054,1.60948860954718e-08,7.41276564887246e-08,"laminin subunit alpha 1"
"140","PDZD4",15.0747823987403,2.24939484862923,0.448100961873976,5.01983936660651,5.17147063868319e-07,1.94228786951426e-06,"PDZ domain containing 4"
"141","LINGO1",20.083844994138,-2.39380187224442,0.534518045431852,-4.47843041540422,7.51938728351939e-06,2.37117135279601e-05,"leucine rich repeat and Ig domain containing 1"
"142","OASL",2237.82920909942,3.94256062344966,0.400171864316226,9.85216846813135,6.70808061784572e-23,1.41919056463224e-21,"2'-5'-oligoadenylate synthetase like"
"143","AUNIP",29.2752867238026,-2.70622958128254,0.363124047216691,-7.45263113810699,9.14968346577762e-14,7.92844727145317e-13,"aurora kinase A and ninein interacting protein"
"144","SPESP1",93.5753619324747,-1.1391348271857,0.185052364282347,-6.15574316817504,7.47262403912237e-10,4.09607357841438e-09,"sperm equatorial segment protein 1"
"145","NFE2",28.5108898597235,-1.13399667562886,0.375248501793952,-3.0219885494747,0.00251120047236189,0.00505348102288261,"nuclear factor, erythroid 2"
"146","ASIC3",19.6284520814104,1.7270814634864,0.359614650205011,4.80258927855642,1.56626946493666e-06,5.45821808216116e-06,"acid sensing ion channel subunit 3"
"147","FAM169B",15.0975863184413,1.74119285585846,0.502527218776463,3.46487272887997,0.00053048246393883,0.00121523060561323,"family with sequence similarity 169 member B"
"148","MYO15B",298.84281319137,1.3404626492688,0.129071713346499,10.3854098974441,2.88925532192143e-25,7.11061458563351e-24,"myosin XVB"
"149","OVCH2",7.40887212427056,1.19690051196772,0.550094388337365,2.17580934716549,0.0295695194718995,0.047428565315657,"ovochymase 2 (gene/pseudogene)"
"150","MATN1-AS1",23.7817974293738,1.24367154257555,0.29921364613167,4.15646665402507,3.23207320806686e-05,9.19790194571004e-05,"MATN1 antisense RNA 1"
"151","CSAD",212.946254016232,1.19536514944301,0.12491205093208,9.56965433297528,1.07263694152984e-21,2.05047941623228e-20,"cysteine sulfinic acid decarboxylase"
"152","RCOR2",35.4687382866092,1.17799591211427,0.239511401447879,4.91832916927179,8.72860444663267e-07,3.15700162327471e-06,"REST corepressor 2"
"153","OSGEPL1-AS1",9.1008765866936,1.40998454203956,0.558147192589063,2.5261876450531,0.0115307874538251,0.0203192919196666,"OSGEPL1 antisense RNA 1"
"154","LRRC40",196.016351586916,-1.03177151240173,0.195870991643519,-5.26760753976033,1.38213196154715e-07,5.65794387992892e-07,"leucine rich repeat containing 40"
"155","CHEK1",112.18294832001,-1.39917356475085,0.187926275310775,-7.44533228489219,9.67007103813371e-14,8.35436405927361e-13,"checkpoint kinase 1"
"156","UBAP1L",18.8102174208702,2.12212674335307,0.336972894465271,6.29761852721295,3.02253228475577e-10,1.74051192569442e-09,"ubiquitin associated protein 1 like"
"157","ICAM5",154.622810918805,1.43637865077445,0.151590714470958,9.47537357936014,2.65807855842146e-21,4.87516537628859e-20,"intercellular adhesion molecule 5"
"158","GOLGA6L10",11.0532755150794,2.10195078299069,0.481819803293248,4.36252467960805,1.28570077133726e-05,3.89804648271979e-05,"golgin A6 family like 10"
"159","PTTG1",369.953447261927,-1.61170922528648,0.115206280395933,-13.9897687847179,1.7999615913706e-44,1.73648294591493e-42,"PTTG1 regulator of sister chromatid separation, securin"
"160","HES6",1108.35341365497,-1.76338992750404,0.154168821970904,-11.4380450272679,2.6989872065242e-30,9.98901377637129e-29,"hes family bHLH transcription factor 6"
"161","PIM1",893.04155809198,1.15937445929769,0.0905171711206947,12.8083373015689,1.47256120630694e-37,9.06784392190117e-36,"Pim-1 proto-oncogene, serine/threonine kinase"
"162","RPS6KL1",84.6883056068766,1.14230027162007,0.193228161231797,5.91166558920863,3.38665567981291e-09,1.71178115063125e-08,"ribosomal protein S6 kinase like 1"
"163","TEKT3",40.8933748167353,1.01084019681306,0.242737600158354,4.16433299230783,3.12264097345719e-05,8.90048011166023e-05,"tektin 3"
"164","DPRXP4",8.57985662772704,1.44971944195755,0.511661157059813,2.83335840908494,0.0046061708794942,0.00880876156959966,"divergent-paired related homeobox pseudogene 4"
"165","MIR612",121.890300140254,1.90890587366554,0.226823686049599,8.41581365205451,3.90177137096521e-17,4.88430220668145e-16,"microRNA 612"
"166","NOXRED1",21.2843489056729,1.05529340993397,0.369801873714199,2.85367242554739,0.00432170682459609,0.00830978201683897,"NADP dependent oxidoreductase domain containing 1"
"167","EPSTI1",1948.59587741561,4.01301949239033,0.173795403298567,23.0904811993,5.77074559036002e-118,5.56723062920666e-115,"epithelial stromal interaction 1"
"168","THEMIS2",256.616695124789,2.26420401486253,0.274443125812717,8.2501757264186,1.58161782418071e-16,1.86229385953776e-15,"thymocyte selection associated family member 2"
"169","LINC01144",17.3290456430063,1.09690387128279,0.418091380868002,2.62359838417501,0.00870063124055204,0.01572263170355,"long intergenic non-protein coding RNA 1144"
"170","TMEM86B",85.2862220583233,1.440702228361,0.181558023254793,7.93521653592339,2.10128389464868e-15,2.20825557294561e-14,"transmembrane protein 86B"
"171","LOC100134368",17.622926997122,1.02472477644378,0.394179061707351,2.59964284253271,0.00933208307132995,0.0167778076935291,"uncharacterized LOC100134368"
"172","CAPN8",230.53719089786,1.61165567781864,0.124177227323607,12.9786734053794,1.61656254099176e-38,1.06333075139508e-36,"calpain 8"
"173","CBX7",513.28809483002,1.00573446383382,0.1111207636813,9.05082390108761,1.41893620854863e-19,2.24164037924752e-18,"chromobox 7"
"174","RGS2",119.17352992704,-1.92156761054207,0.210251575175819,-9.13937319582597,6.28153437705604e-20,1.02134925809413e-18,"regulator of G protein signaling 2"
"175","PTCH1",436.16366101242,1.05101751421513,0.112558109738749,9.33755476752923,9.8584512761892e-21,1.72088840069643e-19,"patched 1"
