"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_annotation"
"75","C19orf38",36.5313313880058,1.55203152471778,0.342633819897939,4.52970907886468,5.90649591631083e-06,9.13172034240747e-05,"chromosome 19 open reading frame 38"
"76","KRT6B",394.377433024217,1.19057026894441,0.194396191948512,6.12445262950287,9.09958800726992e-10,3.12038241832234e-08,"keratin 6B"
"77","TXNIP",24614.9007752077,1.39222624546196,0.150612424012876,9.24376760142271,2.37967096610722e-20,1.84150901339773e-18,"thioredoxin interacting protein"
"78","B2M",38928.665857986,1.48642977239994,0.140886835860257,10.550522788902,5.05152315781165e-26,5.18443912175123e-24,"beta-2-microglobulin"
"79","TNFRSF10D",694.926187034494,-1.40396649466416,0.103528757407154,-13.5611257183614,6.80831238924474e-42,1.10700099533439e-39,"TNF receptor superfamily member 10d"
"80","PRKRIP1",10.9785938000233,1.40254747534319,0.482137407325909,2.90902023786575,0.00362563389000489,0.0218065453126603,"PRKR interacting protein 1"
"81","EPGN",27.9781676342911,1.09341620530421,0.376883190659592,2.90120714428945,0.00371728059852689,0.0222192348373741,"epithelial mitogen"
"82","ACO1",880.258584079028,-1.3935630084427,0.129101565328279,-10.7943153508569,3.66181506467726e-27,4.01440346976853e-25,"aconitase 1"
"83","PSMB9",1082.67520030152,2.05586012398408,0.208812350475994,9.84549103200879,7.1688301162948e-23,6.44348699459019e-21,"proteasome subunit beta 9"
"84","NT5C3A",973.110229174722,2.66458475634819,0.323957641373147,8.22510234688064,1.95024253135464e-16,1.23581818609647e-14,"5'-nucleotidase, cytosolic IIIA"
"85","TAP2",2692.40744208621,1.94199924705046,0.133048852086529,14.5961368068585,2.97216732865123e-48,6.32503432542823e-46,"transporter 2, ATP binding cassette subfamily B member"
"86","CSF3",96.2643023380225,1.41457100965376,0.543767672134205,2.60142535524736,0.00928372660776253,0.0455560555242223,"colony stimulating factor 3"
"87","LOC100272217",25.1490572107468,1.01091291465119,0.355826001049703,2.84103160440482,0.00449678557026808,0.0259461658641744,"uncharacterized LOC100272217"
"88","PCDHGA5",24.6151881331588,-1.00618802637784,0.362009350977999,-2.77945313749366,0.00544505094526659,0.0301315204822567,"protocadherin gamma subfamily A, 5"
"89","AKAP7",46.4601287397799,1.6470956579637,0.295677813758088,5.57057574604258,2.53898901880688e-08,6.90633648329969e-07,"A-kinase anchoring protein 7"
"90","PDGFB",82.3967116225482,-1.08308312991196,0.198380079620287,-5.45963653197971,4.77110315317873e-08,1.22199351733893e-06,"platelet derived growth factor subunit B"
"91","LGALS3BP",22084.82818892,1.4557515201686,0.104053264495403,13.9904454437651,1.7829172176182e-44,3.18525864890777e-42,"galectin 3 binding protein"
"92","LINC00324",35.3258762386273,-1.02529904458267,0.36119274978626,-2.83864791081606,0.00453051166584565,0.0260874514208174,"long intergenic non-protein coding RNA 324"
"93","KRTAP5-AS1",48.584645088068,1.07945380135026,0.227144965550176,4.7522682210265,2.01147290667448e-06,3.46937120768611e-05,"KRTAP5-1/KRTAP5-2 antisense RNA 1"
"94","SECTM1",3488.66776806723,1.27630701628274,0.143879642267336,8.87065742011847,7.27153309596341e-19,5.31446239553972e-17,"secreted and transmembrane 1"
"95","THSD1",110.397849904021,1.24381209634514,0.171003658854713,7.27359931755555,3.50033225561254e-13,1.75270962183284e-11,"thrombospondin type 1 domain containing 1"
"96","SPATA32",20.5877651163615,1.0371041432037,0.338211208741253,3.06643930301296,0.00216624784806728,0.0143863114315657,"spermatogenesis associated 32"
"97","ADAR",18714.4034639117,1.35171364444371,0.0805824745177735,16.774288113299,3.76342139777865e-63,1.32830417188426e-60,"adenosine deaminase RNA specific"
"98","CMTM4",4462.00346515088,-1.08543476673875,0.111715151653521,-9.7160926756397,2.57472475787787e-22,2.21778821257445e-20,"CKLF like MARVEL transmembrane domain containing 4"
"99","SEMA3D",25.8388329416977,1.36047738431283,0.40282749348946,3.37732008440587,0.000731958196664361,0.00591410779672248,"semaphorin 3D"
"100","IFITM2",2486.74839656507,1.83826481519789,0.166374224410747,11.0489760160177,2.21729497406568e-28,2.56691804557635e-26,"interferon induced transmembrane protein 2"
"101","APOBEC3G",720.076223071161,1.5481457582535,0.162101247304152,9.55048640278934,1.29088774673541e-21,1.0797940221392e-19,"apolipoprotein B mRNA editing enzyme catalytic subunit 3G"
"102","MEIS3",9.50486725535983,1.57996875291232,0.51451037606509,3.07081999977477,0.00213471800560044,0.0142047628135211,"Meis homeobox 3"
"103","TOR1B",1445.89750551741,1.9213137188171,0.119613804243273,16.0626420250751,4.6626056221528e-58,1.34945131916346e-55,"torsin family 1 member B"
"104","HTR2B",48.4694497886171,1.28904729740538,0.231625864546358,5.5652131074826,2.61832226518441e-08,7.068981623038e-07,"5-hydroxytryptamine receptor 2B"
"105","PPP1R16B",710.408441172489,-1.16679113387048,0.124994064660785,-9.33477231128519,1.01208545823518e-20,8.00321785033948e-19,"protein phosphatase 1 regulatory subunit 16B"
"106","SCO2",518.025362856568,1.05903328162613,0.15279707485194,6.93097876809704,4.17938782007127e-12,1.9384590110337e-10,"SCO cytochrome c oxidase assembly protein 2"
"107","SCN4B",336.053419935774,-1.0680366140393,0.0997321038013947,-10.7090552924279,9.22988519921739e-27,9.96758721775185e-25,"sodium voltage-gated channel beta subunit 4"
"108","BTN3A1",861.006997649822,1.70648797407073,0.134011190495241,12.7339214565916,3.83103548179442e-37,5.43518769186736e-35,"butyrophilin subfamily 3 member A1"
"109","TF",3816.60037872028,1.876096395252,0.136442154297496,13.7501229360641,5.08430589762859e-43,8.36079439142992e-41,"transferrin"
"110","PSMB8",3395.00487177181,1.21968568757254,0.122735176005159,9.93753972798531,2.85798455044081e-23,2.63426079168337e-21,"proteasome subunit beta 8"
"111","ZNF442",40.4321629409175,1.22307092574251,0.246421296525504,4.96333288959838,6.92936640888696e-07,1.35141322510786e-05,"zinc finger protein 442"
"112","CYP2J2",418.845422388751,1.51865751522026,0.148224374264212,10.2456665629988,1.23768791950799e-24,1.19403879221334e-22,"cytochrome P450 family 2 subfamily J member 2"
"113","APOL6",6569.29153707396,1.40645766850332,0.104261089454941,13.4897657012414,1.79670610996605e-41,2.79571334594825e-39,"apolipoprotein L6"
"114","MMP13",745.75945607721,1.34841484439468,0.313486154312891,4.3013537467075,1.69757802631952e-05,0.000236879496279802,"matrix metallopeptidase 13"
"115","LMCD1",90.2024310785823,-1.01228892722599,0.195123240017018,-5.1879464851942,2.12625681170357e-07,4.79268883522778e-06,"LIM and cysteine rich domains 1"
"116","TMEM171",38.8858232440553,1.21095192028857,0.333117575152958,3.63520873893409,0.000277755645601012,0.00260661604895735,"transmembrane protein 171"
"117","INHBA",64.2938073929958,-1.35275028466748,0.270139352714486,-5.00760171028181,5.51124300188848e-07,1.10768329833789e-05,"inhibin subunit beta A"
"118","ZFYVE26",2173.65841161861,1.3046984157433,0.114521594524576,11.3925973626163,4.55214563632612e-30,5.53563861372061e-28,"zinc finger FYVE-type containing 26"
"119","LOC100294362",77.2241750800909,-1.30508044539346,0.228099583764573,-5.72153803989607,1.05564015612817e-08,3.06135645277168e-07,"uncharacterized LOC100294362"
"120","GSDMB",904.879373819033,1.14685137284554,0.123652293505738,9.27480874256745,1.77937987924636e-20,1.38437667917065e-18,"gasdermin B"
"121","NT5DC2",640.103493804739,-1.02314207291949,0.122406104878724,-8.35858696699146,6.34739159884389e-17,4.10058499227098e-15,"5'-nucleotidase domain containing 2"
"122","RP1L1",19.8868844631926,1.05874029621292,0.385521944321765,2.74625170319558,0.00602804960783356,0.0324402773800518,"RP1 like 1"
"123","SHISA5",5508.51746269981,1.3285499286879,0.0955470594740213,13.9046657846035,5.93434101328164e-44,1.01030410356704e-41,"shisa family member 5"
"124","PCAT6",49.1083907313803,-1.03344809888958,0.25193817019979,-4.10199096893512,4.09610264466381e-05,0.00050360833790085,"prostate cancer associated transcript 6"
"125","DUSP2",27.2125310698732,1.2851837490585,0.340137172534011,3.77842780159523,0.000157821593096141,0.00162076301827103,"dual specificity phosphatase 2"
"126","MOB3C",547.115801397078,1.08828781006105,0.133044151774918,8.17989964641357,2.84080360864044e-16,1.7493305966228e-14,"MOB kinase activator 3C"
"127","IHH",28.3285732319966,-1.20956015702858,0.342318832411966,-3.53343153371396,0.000410202320792441,0.00359759865708328,"Indian hedgehog signaling molecule"
"128","CERK",938.100818071096,-1.18507286206769,0.112236502313352,-10.5587116280504,4.62972392612241e-26,4.78548106677981e-24,"ceramide kinase"
"129","STARD4",549.037404182749,1.07201901366203,0.154940587234206,6.91890377336436,4.55151882941649e-12,2.10431402493565e-10,"StAR related lipid transfer domain containing 4"
"130","C1R",701.551865646664,1.40546262848678,0.147504440700193,9.52827333072247,1.59920892270758e-21,1.32240870402865e-19,"complement C1r"
"131","NTNG2",14.7193658099635,1.60478824728466,0.47289022252599,3.39357459901058,0.000689867660241369,0.00562110073837435,"netrin G2"
"132","LY6E",17380.1081084634,1.95868941571924,0.123547752552669,15.8537033272559,1.32534961197347e-56,3.68829504516693e-54,"lymphocyte antigen 6 family member E"
"133","MT2A",2800.38249842313,1.45394727370686,0.160926962394768,9.03482705489835,1.64261963278084e-19,1.23803899510268e-17,"metallothionein 2A"
"134","STARD5",371.27942015083,1.30837340445372,0.151517193061588,8.63514811762583,5.86509926329515e-18,4.06094982962412e-16,"StAR related lipid transfer domain containing 5"
"135","APOL3",450.164304246786,1.40238837278312,0.15208007973855,9.22138109865573,2.93297772586044e-20,2.25761280164502e-18,"apolipoprotein L3"
"136","IL15RA",291.476413971016,1.25909465239562,0.163440925559946,7.70366814848841,1.32214931663043e-14,7.14908267881393e-13,"interleukin 15 receptor subunit alpha"
"137","CYP24A1",330.907114876785,1.01697724087675,0.128393030017788,7.92081346421886,2.35961708754971e-15,1.37132605919405e-13,"cytochrome P450 family 24 subfamily A member 1"
"138","MIR8072",25.4394203617014,-1.04482824160045,0.402624763953607,-2.59504217112895,0.00945793136906101,0.0462203616605813,"microRNA 8072"
"139","KCNE4",15.8283908514088,1.4966159386721,0.475162510971224,3.14969279797146,0.00163442226026854,0.0113546445167288,"potassium voltage-gated channel subfamily E regulatory subunit 4"
"140","DGUOK-AS1",25.4326948198634,-1.17870197789673,0.344830608643571,-3.41820577510007,0.000630354299315802,0.00520653942088982,"DGUOK antisense RNA 1"
"141","MIR600HG",357.349807317793,-1.00880428964329,0.129975825682988,-7.76147629255133,8.39464130296504e-15,4.60147175360633e-13,"MIR600 host gene"
"142","LINC00260",12.6395505652058,1.4460131419793,0.541924850791295,2.66829088916646,0.00762382197193201,0.039052859382594,"long intergenic non-protein coding RNA 260"
"143","IL12A",14.7130619774561,1.39451855593834,0.394808541100293,3.53213877301629,0.000412212973226084,0.00361304296520573,"interleukin 12A"
"144","LMO2",904.91273362659,1.44271585360046,0.13888944512262,10.3875125451523,2.82627863091787e-25,2.84021375472309e-23,"LIM domain only 2"
"145","MLKL",353.564108153019,2.35863437305706,0.166777408961116,14.1424092612386,2.08038119472392e-45,3.85478479209003e-43,"mixed lineage kinase domain like pseudokinase"
"146","STAR",18.8546297528162,-1.13884946968868,0.394250325819276,-2.88864560180662,0.00386904860178208,0.0229651363069682,"steroidogenic acute regulatory protein"
"147","C2orf27A",46.5681385618143,1.02313079833413,0.342930440093178,2.98349367310798,0.00284977927558779,0.0178679184995801,"chromosome 2 open reading frame 27A"
"148","SAMD9",7519.31341002375,2.73262914433661,0.258637188890066,10.5654919776372,4.30704291611907e-26,4.48397252080281e-24,"sterile alpha motif domain containing 9"
"149","TNFSF10",12435.7439557931,1.59454774639923,0.123671669092916,12.8933955375118,4.90362735166851e-38,7.31550426865928e-36,"TNF superfamily member 10"
"150","NANOS1",80.0058910151974,-1.22178644589782,0.220020814966562,-5.55304936073206,2.80728761195786e-08,7.53696828063863e-07,"nanos C2HC-type zinc finger 1"
"151","PTPRR",44.5149559513885,1.82439905277577,0.313721264065855,5.81535031808619,6.05070348516403e-09,1.8053552604909e-07,"protein tyrosine phosphatase receptor type R"
"152","MASTL",356.760060238374,1.19270053231106,0.137947154176117,8.64606841246137,5.33041646310161e-18,3.70848349218959e-16,"microtubule associated serine/threonine kinase like"
"153","JAK2",745.276612556396,1.22415343442713,0.152208001790525,8.04263520988771,8.79267836489742e-16,5.25780366191862e-14,"Janus kinase 2"
"154","PDE11A",39.2174055314585,-1.26747237414489,0.27386972349712,-4.62801202688701,3.69192581301389e-06,5.98944601346681e-05,"phosphodiesterase 11A"
"155","SLC38A5",603.872236101652,1.18491639253723,0.124605223118039,9.50936375608235,1.91832197332751e-21,1.56836368791087e-19,"solute carrier family 38 member 5"
"156","USP30-AS1",97.2732752816329,2.13270355162983,0.265163271444113,8.04298249910275,8.76778538213684e-16,5.25780366191862e-14,"USP30 antisense RNA 1"
"157","ST8SIA6",9.54891457701407,1.66116829944197,0.586585521309421,2.83192857493956,0.00462681825884781,0.0265076801438057,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 6"
"158","ACE2",422.408896964555,1.88088160348677,0.158634756258141,11.8566803886664,1.98697658184187e-32,2.63793927668199e-30,"angiotensin I converting enzyme 2"
"159","MYD88",3076.27195332101,1.04157524239968,0.107306282564071,9.70656346964379,2.82708273969144e-22,2.40651260741617e-20,"MYD88 innate immune signal transduction adaptor"
"160","PACSIN1",9.65193154219756,-1.63649948441443,0.562184721942775,-2.91096399553351,0.00360315534982882,0.0217255254447387,"protein kinase C and casein kinase substrate in neurons 1"
"161","TMEM92",134.634716839573,1.15107804986966,0.1676254945219,6.86696288743401,6.55831224996927e-12,2.92016420213247e-10,"transmembrane protein 92"
"162","IFI30",1231.11537127609,1.71660301573912,0.155076423058522,11.0694003761701,1.76578145258061e-28,2.06069543550758e-26,"IFI30 lysosomal thiol reductase"
"163","NRG2",127.09143933247,1.03817653723358,0.207067187487006,5.01371825170868,5.33881462147228e-07,1.07902215624756e-05,"neuregulin 2"
"164","ALDH1L2",41.4228293223228,1.39393459023007,0.367350898390931,3.79455881647704,0.000147906218460421,0.00153320264136157,"aldehyde dehydrogenase 1 family member L2"
"165","AGMAT",32.0716345030983,1.19697663934973,0.322914855463554,3.70678715796902,0.000209905207103606,0.0020649478259662,"agmatinase"
"166","AGAP2",7.83243002603263,-1.90631102641294,0.68741153030428,-2.77317289916437,0.00555126175523743,0.0305311048761595,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 2"
"167","IL15",54.9175723341527,1.00570625297023,0.224815584922531,4.47347212746298,7.69595938835042e-06,0.000116250760238851,"interleukin 15"
"168","ABAT",410.733976391773,1.56580565185417,0.143480717762398,10.9130040347799,9.98995639307174e-28,1.1120358381857e-25,"4-aminobutyrate aminotransferase"
"169","JADE2",2437.71172489348,1.06080848772292,0.104034949885807,10.1966549595814,2.05219092463655e-24,1.95376676779049e-22,"jade family PHD finger 2"
"170","OPTN",3687.31462322558,1.2324400135275,0.119030509758977,10.3539841677823,4.01425074718915e-25,3.9787823672996e-23,"optineurin"
"171","PLCL1",24.0244675924826,2.20108367012869,0.388507507962698,5.66548554407865,1.46608785279236e-08,4.1599524152467e-07,"phospholipase C like 1 (inactive)"
"172","NLRP14",14.328614325533,-1.12149495137813,0.437720855928765,-2.56212363698898,0.0104034276097093,0.0497459822311837,"NLR family pyrin domain containing 14"
"173","PYGM",7.80228968163205,1.81724766914732,0.639102970981097,2.84343486364589,0.00446301307963066,0.0257924370109166,"glycogen phosphorylase, muscle associated"
"174","CNP",3700.34379696381,1.32855567892744,0.1158286219043,11.4700119632358,1.86633481616657e-30,2.30835308758517e-28,"2',3'-cyclic nucleotide 3' phosphodiesterase"
"175","SLC16A1",1917.8575017178,1.0429199432452,0.123560737863955,8.4405447982473,3.15861964497836e-17,2.09671490286614e-15,"solute carrier family 16 member 1"
"176","MSRB3",17.5053543008831,-1.31217060175066,0.396726613605446,-3.30749326299457,0.000941349760745212,0.00724588956794892,"methionine sulfoxide reductase B3"
"177","LIFR",953.434426108367,1.42706518644851,0.152889868328377,9.33394215098319,1.02004732952885e-20,8.02233962261522e-19,"LIF receptor subunit alpha"
"178","XDH",211.503138431677,1.05489428112808,0.141523650223896,7.45383742900352,9.0663706081198e-14,4.66901953986127e-12,"xanthine dehydrogenase"
